committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADO WORKING FAMILIES PARTY SMALL DONOR COMMITTEE,Small Donor Committee,1.1,2025-07-13 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
GRISWOLD LEADERSHIP PAC,Political Committee,57.28,2025-07-13 00:00:00,Actblue,West Somerville,MA,02144-0031,Fundraising Expenses,Credit Card Processing Fee
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,1.19,2025-07-13 00:00:00,Act Blue,Somerville,MA,02144,Fundraising Expenses,
MONICA PAC,Political Committee,1900.0,2025-07-13 00:00:00,Jefferson County Democratic Party,Lakewood,CO,80226,Contributions,Jdli
MONICA PAC,Political Committee,300.0,2025-07-13 00:00:00,Jeslin 4 Lakewood,Lakewood,CO,80226,Contributions,
SERENA LUCHA LEADERSHIP FUND,Political Committee,200.0,2025-07-13 00:00:00,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Contributions,
WEISSMAN LEADERSHIP FUND,Political Committee,450.0,2025-07-13 00:00:00,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Contributions,
COLORADO DEMOCRATIC PARTY,Political Party Committee,1000.0,2025-07-14 00:00:00,Chris  Davis,Centennial,CO,80122,Travel & Lodging,Reimbursement For Lodging
COLORADO DEMOCRATIC PARTY,Political Party Committee,37.09,2025-07-14 00:00:00,Zoom,San Jose,CA,95113,Other,Web Conferencing Services
COLORADO FORWARD PARTY COMMITTEE,Political Party Committee,18.4,2025-07-14 00:00:00,Zoom Corporation,San Jose,CA,95113,Office Equipment & Supplies,Zoom Meeting Payment
COLORADO HEALTH CARE ASSOCIATION PC,Political Committee,2500.0,2025-07-14 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,
DAFNA FOR COLORADO LEADERSHIP FUND,Political Committee,1400.0,2025-07-14 00:00:00,Jewish Colorado,Denver,CO,80246,Travel & Lodging,
GRISWOLD LEADERSHIP PAC,Political Committee,195.0,2025-07-14 00:00:00,Arapahoe County Democratic Party,Aurora,CO,80014,Contributions,
GRISWOLD LEADERSHIP PAC,Political Committee,125.0,2025-07-14 00:00:00,Douglas County Democratic Party,Highlands Ranch,CO,80130,Contributions,
GRISWOLD LEADERSHIP PAC,Political Committee,2.0,2025-07-14 00:00:00,,,,,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,50.0,2025-07-14 00:00:00,Tmobile,Albuquerque,NM,87176,Telephone,Internet Hot Spot
MANNY RUTINEL LEADERSHIP FUND,Political Committee,9.99,2025-07-14 00:00:00,Mailmeteor,Paris,FR,75013,Office Equipment & Supplies,Software
US ANESTHESIA PARTNERS COLORADO STATE COMMITTEE,Political Committee,68.7,2025-07-14 00:00:00,Bok Financial,Denver,CO,80217,Bank Fees,Bank Fees
EDIE HOOTON LEADERSHIP FUND,Political Committee,11.82,2024-07-15 00:00:00,Firstbank,Boulder,CO,80301,Bank Fees,
BUILDING BRIDGES FOR COLORADO,Political Committee,500.0,2025-07-15 00:00:00,Joan Lopez 4 Arapahoe County Clerk,Redacted By Sos,CO,99999,Contributions,
CHRIS KOLKER GRASSROOTS FUND,Small Donor Committee,500.0,2025-07-15 00:00:00,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,Donatiion For Sos Race
COLORADANS FOR WESTERN VALUES LEADERSHIP PAC,Political Committee,316.81,2025-07-15 00:00:00,Tri-Lakes Printing,Monument,CO,80132,Office Equipment & Supplies,
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,2500.0,2025-07-15 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,
COLORADO DEMOCRATIC PARTY,Political Party Committee,15.0,2025-07-15 00:00:00,The Action Network,New York,NY,10016,Office Equipment & Supplies,Subscription
COLORADO RADIOLOGICAL SOCIETY POLITICAL COMMITTEE,Political Committee,6.5,2025-07-15 00:00:00,,,,,Bank Fees,
COLORADO TRIAL LAWYERS ASSOCIATION SMALL DONOR COMMITTEE (CTLA),Small Donor Committee,3100.0,2025-07-15 00:00:00,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Contributions,
COMMITTEE FOR PHYSICIAN ANESTHESIA CARE,Political Committee,30.0,2025-07-15 00:00:00,,,,,Bank Fees,
EDIE HOOTON LEADERSHIP FUND,Political Committee,12.96,2025-07-15 00:00:00,Firstbank,Boulder,CO,80301,Bank Fees,
GREEN PARTY OF COLORADO,Political Party Committee,0.58,2025-07-15 00:00:00,Paypal,San Jose,CA,95131,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,4.9,2025-07-15 00:00:00,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,151.2,2025-07-15 00:00:00,Microsoft,Redmond,WA,98052,Office Equipment & Supplies,Ms 365
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.15,2025-07-15 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.25,2025-07-15 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LUNDEEN LEADERSHIP FUND,Political Committee,50.0,2025-07-15 00:00:00,"Sws Polifi, Llc",Lafayette,CO,80026,Other,7520 ∑ Accounting Fees
PRINCIPLED LEADERSHIP COMMITTEE OF COLORADO,Political Committee,400.0,2025-07-15 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,
REBEKAH STEWART FOR COLORADO,Political Committee,50.0,2025-07-15 00:00:00,Amanda For Colorado,Redacted By Sos,CO,99999,Contributions,
REBEKAH STEWART FOR COLORADO,Political Committee,50.0,2025-07-15 00:00:00,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,
SHEET METAL WORKERS' SMALL DONOR COMMITTEE,Small Donor Committee,2000.0,2025-07-15 00:00:00,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,
TAKE COLO BACK POLITICAL COMM,Political Committee,50.0,2025-07-15 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,3750.0,2025-07-15 00:00:00,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,Primary Sentate Race 2026
THE RIGHT LEADERSHIP PAC,Political Committee,400.0,2025-07-15 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,
WILLFORD LEADERSHIP FUND,Political Committee,25.9,2025-07-15 00:00:00,Hyatt,Boston,MA,02111,Travel & Lodging,
FRIENDS OF COLORADO HOSPITALS (F/K/A HOSPITALS EXPRESS LEGISLATIVE PREFERENCE),Political Committee,-450.0,2024-07-16 00:00:00,Chad For Colorado,Redacted By Sos,CO,99999,Contributions,Offset Due To Deletion Of Filed Item
FRIENDS OF COLORADO HOSPITALS (F/K/A HOSPITALS EXPRESS LEGISLATIVE PREFERENCE),Political Committee,-450.0,2024-07-16 00:00:00,Rose For Colorado,Redacted By Sos,CO,99999,Contributions,Offset Due To Deletion Of Filed Item
FRIENDS OF COLORADO HOSPITALS (F/K/A HOSPITALS EXPRESS LEGISLATIVE PREFERENCE),Political Committee,-450.0,2024-07-16 00:00:00,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Contributions,Offset Due To Deletion Of Filed Item
BRIANNA TITONE'S 439 FUND,Political Committee,195.0,2025-07-16 00:00:00,Arapahoe County Democratic Party,Aurora,CO,80014,Contributions,Ticket For Annual Dinner
BRIANNA TITONE'S 439 FUND,Political Committee,125.0,2025-07-16 00:00:00,Adams County Democratic Party (A.C.D.C.C),Westminster,CO,80031,Contributions,Ticket For Annual Dinner
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,450.0,2025-07-16 00:00:00,Katie Wallace For Colorado,Redacted By Sos,CO,99999,Contributions,
FAMILIES FOR RESPONSIBLE GOVERNMENT,Political Committee,100.0,2025-07-16 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.9,2025-07-16 00:00:00,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,16.1,2025-07-16 00:00:00,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
THE COLEMAN LEADERSHIP FUND,Political Committee,13.83,2025-07-16 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
WILLFORD LEADERSHIP FUND,Political Committee,42.14,2025-07-16 00:00:00,Hudson,Boston,MA,02128,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,175.0,2025-07-16 00:00:00,Denver International Airport,Denver,CO,80249,Travel & Lodging,
WILLFORD LEADERSHIP FUND,Political Committee,13.05,2025-07-16 00:00:00,Range View Liquors,Northglenn,CO,80234,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,61.29,2025-07-16 00:00:00,Legal Sea Foods,Providence,RI,02903,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,94.52,2025-07-16 00:00:00,The Nitro Bar,Providence,RI,02903,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,70.1,2025-07-16 00:00:00,Craftland,Providence,RI,02903,Office Equipment & Supplies,
BRIANNA TITONE'S 439 FUND,Political Committee,125.0,2025-07-17 00:00:00,Douglas County Democratic Party,Highlands Ranch,CO,80130,Contributions,Ticket For Annual Dinner
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,450.0,2025-07-17 00:00:00,Friends Of Junie Joseph,Boulder,CO,80303,Contributions,
COPIC SMALL DONOR COMMITTEE,Small Donor Committee,4000.0,2025-07-17 00:00:00,Alexis  Hoffkling,Redacted By Sos,CO,99999,Contributions,Misc Campaign Contribution
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,67.0,2025-07-17 00:00:00,Smart Space,Lakewood,CO,80215,Rent & Utilities,Storage Space
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.6,2025-07-17 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MAJORITIES MATTER!PAC,Political Committee,50.0,2025-07-17 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
MONICA PAC,Political Committee,1000.0,2025-07-17 00:00:00,Bennet For Governor,Superior,CO,80027,Contributions,
MONICA PAC,Political Committee,200.0,2025-07-17 00:00:00,Citizens To Elect Jerry Ditullio,Denver,CO,80212,Contributions,
NABIP COLORADO POLITICAL ACTION COMMITTEE,Political Committee,0.91,2025-07-17 00:00:00,Quickbooks Payments,Woodland Hills,CA,91367,Bank Fees,
THE BRIGHT PAC,Political Committee,50.0,2025-07-17 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
BUCKLE UP PAC,Political Committee,50.0,2025-07-18 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
BUILDING BRIDGES FOR COLORADO,Political Committee,2.0,2025-07-18 00:00:00,1St Bank,Lakewood,CO,80215,Bank Fees,
COLORADO DEMOCRATIC PARTY,Political Party Committee,125.0,2025-07-18 00:00:00,Adams County Democratic Central Committee,Denver,CO,80221,Other,Unlimited Transfer To Affiliated Committee
COLORADO DEMOCRATIC PARTY,Political Party Committee,195.0,2025-07-18 00:00:00,Arapahoe County Democratic Party,Aurora,CO,80014,Other,Unlimited Transfer To Affiliated Commitee
COLORADO DEMOCRATIC PARTY,Political Party Committee,235.0,2025-07-18 00:00:00,Angela  Hicks,Parker,CO,80138,Other,Unlimited Transfer To Affiliated Committee
COLORADO DEMOCRATIC PARTY,Political Party Committee,1209.83,2025-07-18 00:00:00,Paychex,Norristown,PA,19403,Employee Services,Payroll Taxes
COLORADO DEMOCRATIC PARTY,Political Party Committee,2678.04,2025-07-18 00:00:00,Chris P Rork,Denver,CO,80222,Employee Services,Salary
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,725.0,2025-07-18 00:00:00,The Coleman Leadership Fund,Denver,CO,80249,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,725.0,2025-07-18 00:00:00,Chris Kolker Leadership Fund,Centennial,CO,80122,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,725.0,2025-07-18 00:00:00,Rural Liberty Political Action Committee,Denver,CO,80205,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Bridges For Colorado Treasurer,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Cathy Kipp For Colorado,Fort Collins,CO,80525,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Janice Marchman For Colorado,Loveland,CO,80538,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Committee To Elect Marc Snyder,Manitou Springs,CO,80829,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Frizell For 45 Committee,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Committee To Elect Richardson For House District 56,Elizabeth,CO,80107,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Camacho For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Friends Of Matthew Martinez,Monte Vista,CO,81144,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Elect Jarvis Caldwell,Colorado Springs,CO,80908,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Pelton For State Senate,Sterling,CO,80751,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Citizens To Elect Janice Rich,Grand Junction,CO,81506,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Woog For House District 19,Frederick,CO,80530,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Matt Ball For Colorado,Denver,CO,80203,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450.0,2025-07-18 00:00:00,Meghan Lukens For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,2000.0,2025-07-18 00:00:00,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,4000.0,2025-07-18 00:00:00,All Together Colorado,Denver,CO,80206,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,4000.0,2025-07-18 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,1000.0,2025-07-18 00:00:00,Colorado Way Forward,Denver,CO,80206,Contributions,Contribution
GREEN PARTY OF COLORADO,Political Party Committee,0.95,2025-07-18 00:00:00,Paypal,San Jose,CA,95131,Bank Fees,
HARTSOOK LEADERSHIP PAC,Political Committee,50.0,2025-07-18 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2.6,2025-07-18 00:00:00,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,35.87,2025-07-18 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MANNY RUTINEL LEADERSHIP FUND,Political Committee,25.21,2025-07-18 00:00:00,Ny Times,New York,NY,10018,Other,Research
MANNY RUTINEL LEADERSHIP FUND,Political Committee,63.08,2025-07-18 00:00:00,Adobe,San Jose,CA,95110,Office Equipment & Supplies,Software
ROSE PAC,Political Committee,50.0,2025-07-18 00:00:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
WEISSMAN LEADERSHIP FUND,Political Committee,375.0,2025-07-18 00:00:00,Colorado Democratic Party,Denver,CO,80203,Contributions,
WILLFORD LEADERSHIP FUND,Political Committee,4.0,2025-07-18 00:00:00,Denver Public Works,Denver,CO,80202,Travel & Lodging,
AGRICULTURE PAC,Political Committee,50.0,2025-07-19 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
COLORADO STRONG POLITICAL COMMITTEE,Political Committee,50.0,2025-07-19 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,22.65,2025-07-19 00:00:00,Wall Mart,Bentonville,AR,72716,"Food, Beverages and Meals",
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,304.85,2025-07-19 00:00:00,Wall Mart,Bentonville,AR,72716,"Food, Beverages and Meals",
COLORADO PROFESSIONAL FIRE FIGHTERS SMALL DONOR FUND,Small Donor Committee,1000.0,2024-07-20 00:00:00,Javier For Colorado,Denver,CO,80219-5033,Contributions,Political Donation
CHRIS KOLKER GRASSROOTS FUND,Small Donor Committee,0.99,2025-07-20 00:00:00,Actblue,Somerville,MA,02144,Fundraising Expenses,Act Blue Expense
CHRIS KOLKER LEADERSHIP FUND,Political Committee,3.95,2025-07-20 00:00:00,Actblue,Somervile,MA,02144,Fundraising Expenses,
EDIE HOOTON LEADERSHIP FUND,Political Committee,350.0,2025-07-20 00:00:00,Michael For Attorney General,Boulder,CO,80302,Contributions,
GRISWOLD LEADERSHIP PAC,Political Committee,28.64,2025-07-20 00:00:00,Actblue,West Somerville,MA,02144-0031,Fundraising Expenses,Credit Card Processing Fee
MONICA PAC,Political Committee,0.2,2025-07-20 00:00:00,Actblue,West Somerville,MA,02144,Fundraising Expenses,
NABIP COLORADO POLITICAL ACTION COMMITTEE,Political Committee,5.66,2025-07-20 00:00:00,Quickbooks Payments,Woodland Hills,CA,91367,Bank Fees,
NABIP COLORADO POLITICAL ACTION COMMITTEE,Political Committee,1.07,2025-07-20 00:00:00,Paypal,San Jose,CA,95131,Bank Fees,
COLORADO DEMOCRATIC PARTY,Political Party Committee,39.32,2025-07-21 00:00:00,Amazon,Seattle,WA,98108,Office Equipment & Supplies,"Labels, Envelopes, Seeds"
COLORADO DEMOCRATIC PARTY,Political Party Committee,2600.0,2025-07-21 00:00:00,Pueblo Memorial Hall,Pueblo,CO,81003,Other,Down Payment Venue Rental Fee
COLORADO HEALTH CARE ASSOCIATION PC,Political Committee,2000.0,2025-07-21 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,
COLORADO STATE PIPE TRADES,Small Donor Committee,5000.0,2025-07-21 00:00:00,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,Campaign Contribution
COPIC POLITICAL COMMITTEE,Political Committee,400.0,2025-07-21 00:00:00,Alexis For Colorado,Redacted By Sos,CO,99999,Contributions,Misc Campaign Contribution
LAND TITLE ASSOC OF CO PAC  (LTAC PAC),Political Committee,130.0,2025-07-21 00:00:00,32 Auctions,Madison,WI,53705,Fundraising Expenses,Silent Auction Software
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,44.99,2025-07-21 00:00:00,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MANNY RUTINEL LEADERSHIP FUND,Political Committee,200.0,2025-07-21 00:00:00,Vote Obi For Westminster,Westminster,CO,80021,Contributions,
PIPEFITTERS LOCAL 208 POLITICAL EDUCATION COMMITTEE,Small Donor Committee,1000.0,2025-07-21 00:00:00,Jessie  Danielson,Redacted By Sos,CO,99999,Contributions,Jessie Danielson
PLUMBERS LOCAL 3 SMALL DONOR COMMITTEE,Small Donor Committee,1000.0,2025-07-21 00:00:00,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,Campaign Contribution
THE COLEMAN LEADERSHIP FUND,Political Committee,62.22,2025-07-21 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
THE COLEMAN LEADERSHIP FUND,Political Committee,400.0,2025-07-21 00:00:00,Obi  Ezeadi,Westminster,CO,80021,Contributions,
THE COLEMAN LEADERSHIP FUND,Political Committee,500.0,2025-07-21 00:00:00,Robert  Andrews,Denver,CO,80209,Contributions,
THE COLEMAN LEADERSHIP FUND,Political Committee,450.0,2025-07-21 00:00:00,Democratic Party Of Denver,Denver,CO,80205,Contributions,
THE COLEMAN LEADERSHIP FUND,Political Committee,500.0,2025-07-21 00:00:00,The Colorado Kings,Denver,CO,80249,Contributions,
THE COLEMAN LEADERSHIP FUND,Political Committee,1450.0,2025-07-21 00:00:00,Jessie  Danielson,Redacted By Sos,CO,99999,Contributions,
THE COLEMAN LEADERSHIP FUND,Political Committee,77.7,2025-07-21 00:00:00,Safeway,Denver,CO,80209,Travel & Lodging,Gas For Travel To Conference
UNITED MINE WORKERS OF AMERICA,Political Committee,250.0,2025-07-21 00:00:00,,,,,Contributions,Contributions To Non Co Candidates
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,500.0,2025-07-22 00:00:00,Friends Of Robyn Carnes - Centennial City Council,Centennial,CO,,Contributions,Centennial City Council
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,500.0,2025-07-22 00:00:00,Steve Sundberg For Aurora City Council,Aurora,CO,,Contributions,Aurora City Council
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,500.0,2025-07-22 00:00:00,Kassaw For Aurora - City Council,Aurora,CO,,Contributions,Aurora City Council
