committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADO COMMITTEE OF AUTO RETAILERS (COLO C.A.R.),Political Committee,1000,7/10/25,Colorado Chamber 527 Political Organization,Denver,CO,80290,Contributions,
COLORADO DENTAL PAC (CODPAC),Political Committee,3500,7/10/25,,,,,Other,Cancelled Membership Payments And Refunds To Members
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Committee To Elect Barbara Kirkmeyer To State Senate,Brighton,CO,80603,Contributions,2028 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Dusty For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Gonzalez For 50,Greeley,CO,80634,Contributions,2026 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Hartsook For House,Redacted By Sos,CO,99999,Contributions,2026 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,2026 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Katie For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Lieder For Colorado,Redacted By Sos,CO,99999,Contributions,2026 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Lori Garcia Sander For Hd 65,Redacted By Sos,CO,99999,Contributions,2026 Primary & General
GLAXOSMITHKLINE LLC PAC (GSK PAC),Political Committee,450,7/10/25,Matt Ball For Colorado,Denver,CO,80203,Contributions,2026 Primary & General
HOOD LEADERSHIP PAC,Political Committee,125,7/10/25,Douglas County Democratic Party,Highlands Ranch,CO,80130,Contributions,Ticket Purchase
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,6.2,7/10/25,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,30.45,7/10/25,Fdms,Greenwood Village,CO,80111,Bank Fees,Service Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,30,7/10/25,The Denver Gazette,Denver,CO,80202,Advertising,
PUBLIC EDUCATION COMMITTEE,Small Donor Committee,2167,7/10/25,Tina For Jeffco Schools,Redacted By Sos,CO,99999,Contributions,Candidate Contribution
PUBLIC EDUCATION COMMITTEE,Small Donor Committee,2167,7/10/25,Peter For Jeffco Schools,Redacted By Sos,CO,99999,Contributions,Candidate Contribution
PUBLIC EDUCATION COMMITTEE,Small Donor Committee,500,7/10/25,Friends Of Maria D. Zubia,Commerce City,CO,80022,Contributions,Candidate Contribution
PUBLIC EDUCATION COMMITTEE,Small Donor Committee,500,7/10/25,Janet Estrada For Adams 14,Commerce City,CO,80022,Contributions,Candidate Contribution
PUBLIC EDUCATION COMMITTEE,Small Donor Committee,2000,7/10/25,Dj For Denver,Denver,CO,80224,Contributions,Candidate Contribution
PUBLIC EDUCATION COMMITTEE,Small Donor Committee,2000,7/10/25,Amy Klein Molk Political Campaign,Denver,CO,80220,Contributions,Candidate Contribution
ATMOS ENERGY CORPORATION PAC,Political Committee,5000,7/11/25,Senate Majority Fund,Denver,CO,80205,Contributions,Contribution To 527 Political Committee
BLUE LINE ADVOCATES SDC,Small Donor Committee,7500,7/11/25,Friends To Elect Joe Roybal,Redacted By Sos,CO,80000,Contributions,Campaign Contribtuion
CATERPILLAR INC. POLITICAL ACTION COMMITTEE (CATPAC),Political Committee,-450,7/11/25,Committee To Elect Marc Snyder,Manitou Springs,CO,80829,Returned Expenditure,Voided: Original Check Dated 09/30/24
CATLIN PAC,Political Committee,400,7/11/25,Strategic Compliance Llc,Denver,CO,80205,Consultant & Professional Services,
COLIN PAC,Political Committee,200,7/11/25,Mark Baisley For Colorado,Woodland Park,CO,80863,Contributions,
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,450,7/11/25,Gena Ozols For Hd3,Redacted By Sos,CO,99999,Contributions,
COLORADO DEMOCRATIC PARTY,Political Party Committee,200.85,7/11/25,Rebecca A Bean,Thornton,CO,80229,Other,"Reimbursement For Parking, Meals"
COLORADO DEMOCRATIC PARTY,Political Party Committee,516.59,7/11/25,Jared  Bynum,Aurora,CO,80012,"Food, Beverages and Meals","Reimbursement For Catering, Serving Ware"
COLORADO DEMOCRATIC PARTY,Political Party Committee,27.86,7/11/25,Mailchimp,Atlanta,GA,30308,Other,Subscription Fee
COLORADO INTELLECTUAL AND DEVELOPMENTAL DISABILITY ALLIANCE,Political Committee,5,7/11/25,Joshua J Rael,Denver,CO,80205,Other,Sos Trademark Fee
COLORADO MEDICAL SOCIETY SMALL DONOR COMMITTEE,Small Donor Committee,81.96,7/11/25,Wells Fargo Bank,Portland,OR,97228,Bank Fees,
DOCTORS COMPANY COLORADO PAC (COLORADO DOCPAC),Political Committee,77.32,7/11/25,Wells Fargo,Santa Rosa,CA,95401,Bank Fees,Monthly Bank Fee
FRIENDS OF COLORADO HOSPITALS (F/K/A HOSPITALS EXPRESS LEGISLATIVE PREFERENCE),Political Committee,108.27,7/11/25,,,,,Bank Fees,July Bank Fees
LESLEY FOR COLORADO DATA FIRST FUND,Political Committee,225,7/11/25,Ilana  Spiegel,Redacted By Sos,CO,99999,Contributions,
LESLEY FOR COLORADO DATA FIRST FUND,Political Committee,225,7/11/25,Jillaire  Mcmillan,Redacted By Sos,CO,99999,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1.03,7/11/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
WILEY WILL PAC,Political Committee,400,7/11/25,Strategic Compliance,Denver,CO,80205,Consultant & Professional Services,
CREATING LEADERS PAC,Political Committee,250,7/12/25,Joan  Anderssen,Centennial,CO,80121,Contributions,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,64.95,7/12/25,Clover App,Sunnyvale,CA,94085,Bank Fees,Service Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,1,7/12/25,Mail Chimp,Atlanta,GA,30308,Advertising,
WEISSMAN LEADERSHIP FUND,Political Committee,-450,7/12/25,Vote Vivian,Durango,CO,81301,Returned Expenditure,This Contribution Made Last Cycle Was Never Deposited By The Recipient Committee.
COLORADO FARM BUREAU POLITICAL COMMITTEE,Political Committee,1.3,7/13/25,Anedot Inc.,New Orleans,LA,70112,Other,Transaction Fee
COLORADO WORKING FAMILIES PARTY SMALL DONOR COMMITTEE,Small Donor Committee,1.1,7/13/25,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
GRISWOLD LEADERSHIP PAC,Political Committee,57.28,7/13/25,Actblue,West Somerville,MA,02144-0031,Fundraising Expenses,Credit Card Processing Fee
LESLIE HEROD'S BOLDLY FORWARD PAC,Political Committee,1.19,7/13/25,Act Blue,Somerville,MA,02144,Fundraising Expenses,
MONICA PAC,Political Committee,1900,7/13/25,Jefferson County Democratic Party,Lakewood,CO,80226,Contributions,Jdli
MONICA PAC,Political Committee,300,7/13/25,Jeslin 4 Lakewood,Lakewood,CO,80226,Contributions,
SERENA LUCHA LEADERSHIP FUND,Political Committee,200,7/13/25,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Contributions,
WEISSMAN LEADERSHIP FUND,Political Committee,450,7/13/25,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Contributions,
COLORADO DEMOCRATIC PARTY,Political Party Committee,1000,7/14/25,Chris  Davis,Centennial,CO,80122,Travel & Lodging,Reimbursement For Lodging
COLORADO DEMOCRATIC PARTY,Political Party Committee,37.09,7/14/25,Zoom,San Jose,CA,95113,Other,Web Conferencing Services
COLORADO FORWARD PARTY COMMITTEE,Political Party Committee,18.4,7/14/25,Zoom Corporation,San Jose,CA,95113,Office Equipment & Supplies,Zoom Meeting Payment
COLORADO HEALTH CARE ASSOCIATION PC,Political Committee,2500,7/14/25,Senate Majority Fund,Denver,CO,80205,Contributions,
DAFNA FOR COLORADO LEADERSHIP FUND,Political Committee,1400,7/14/25,Jewish Colorado,Denver,CO,80246,Travel & Lodging,
GRISWOLD LEADERSHIP PAC,Political Committee,195,7/14/25,Arapahoe County Democratic Party,Aurora,CO,80014,Contributions,
GRISWOLD LEADERSHIP PAC,Political Committee,125,7/14/25,Douglas County Democratic Party,Highlands Ranch,CO,80130,Contributions,
GRISWOLD LEADERSHIP PAC,Political Committee,2,7/14/25,,,,,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,50,7/14/25,Tmobile,Albuquerque,NM,87176,Telephone,Internet Hot Spot
MANNY RUTINEL LEADERSHIP FUND,Political Committee,9.99,7/14/25,Mailmeteor,Paris,FR,75013,Office Equipment & Supplies,Software
US ANESTHESIA PARTNERS COLORADO STATE COMMITTEE,Political Committee,68.7,7/14/25,Bok Financial,Denver,CO,80217,Bank Fees,Bank Fees
BUILDING BRIDGES FOR COLORADO,Political Committee,500,7/15/25,Joan Lopez 4 Arapahoe County Clerk,Redacted By Sos,CO,99999,Contributions,
CHRIS KOLKER GRASSROOTS FUND,Small Donor Committee,500,7/15/25,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,Donatiion For Sos Race
COLORADANS FOR WESTERN VALUES LEADERSHIP PAC,Political Committee,316.81,7/15/25,Tri-Lakes Printing,Monument,CO,80132,Office Equipment & Supplies,
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,2500,7/15/25,Senate Majority Fund,Denver,CO,80205,Contributions,
COLORADO DEMOCRATIC PARTY,Political Party Committee,15,7/15/25,The Action Network,New York,NY,10016,Office Equipment & Supplies,Subscription
COLORADO RADIOLOGICAL SOCIETY POLITICAL COMMITTEE,Political Committee,6.5,7/15/25,,,,,Bank Fees,
COLORADO TRIAL LAWYERS ASSOCIATION SMALL DONOR COMMITTEE (CTLA),Small Donor Committee,3100,7/15/25,Emily Sirota For Colorado,Redacted By Sos,CO,99999,Contributions,
COMMITTEE FOR PHYSICIAN ANESTHESIA CARE,Political Committee,30,7/15/25,,,,,Bank Fees,
EDIE HOOTON LEADERSHIP FUND,Political Committee,12.96,7/15/25,Firstbank,Boulder,CO,80301,Bank Fees,
GREEN PARTY OF COLORADO,Political Party Committee,0.58,7/15/25,Paypal,San Jose,CA,95131,Bank Fees,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,4.9,7/15/25,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,151.2,7/15/25,Microsoft,Redmond,WA,98052,Office Equipment & Supplies,Ms 365
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.15,7/15/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.25,7/15/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
LUNDEEN LEADERSHIP FUND,Political Committee,50,7/15/25,"Sws Polifi, Llc",Lafayette,CO,80026,Other,7520 ∑ Accounting Fees
PRINCIPLED LEADERSHIP COMMITTEE OF COLORADO,Political Committee,400,7/15/25,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,
REBEKAH STEWART FOR COLORADO,Political Committee,50,7/15/25,Amanda For Colorado,Redacted By Sos,CO,99999,Contributions,
REBEKAH STEWART FOR COLORADO,Political Committee,50,7/15/25,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,
SHEET METAL WORKERS' SMALL DONOR COMMITTEE,Small Donor Committee,2000,7/15/25,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,
TAKE COLO BACK POLITICAL COMM,Political Committee,50,7/15/25,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
TEAMSTERS LOCAL UNION NO. 455 SMALL DONOR FUND,Small Donor Committee,3750,7/15/25,Jessie Danielson For Colorado,Wheat Ridge,CO,80033,Contributions,Primary Sentate Race 2026
THE RIGHT LEADERSHIP PAC,Political Committee,400,7/15/25,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,
WILLFORD LEADERSHIP FUND,Political Committee,25.9,7/15/25,Hyatt,Boston,MA,02111,Travel & Lodging,
BRIANNA TITONE'S 439 FUND,Political Committee,195,7/16/25,Arapahoe County Democratic Party,Aurora,CO,80014,Contributions,Ticket For Annual Dinner
BRIANNA TITONE'S 439 FUND,Political Committee,125,7/16/25,Adams County Democratic Party (A.C.D.C.C),Westminster,CO,80031,Contributions,Ticket For Annual Dinner
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,450,7/16/25,Katie Wallace For Colorado,Redacted By Sos,CO,99999,Contributions,
FAMILIES FOR RESPONSIBLE GOVERNMENT,Political Committee,100,7/16/25,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,3.9,7/16/25,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,16.1,7/16/25,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
THE COLEMAN LEADERSHIP FUND,Political Committee,13.83,7/16/25,Actblue,Somerville,MA,02144,Bank Fees,
WILLFORD LEADERSHIP FUND,Political Committee,42.14,7/16/25,Hudson,Boston,MA,02128,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,175,7/16/25,Denver International Airport,Denver,CO,80249,Travel & Lodging,
WILLFORD LEADERSHIP FUND,Political Committee,13.05,7/16/25,Range View Liquors,Northglenn,CO,80234,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,61.29,7/16/25,Legal Sea Foods,Providence,RI,02903,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,94.52,7/16/25,The Nitro Bar,Providence,RI,02903,"Food, Beverages and Meals",
WILLFORD LEADERSHIP FUND,Political Committee,70.1,7/16/25,Craftland,Providence,RI,02903,Office Equipment & Supplies,
BRIANNA TITONE'S 439 FUND,Political Committee,125,7/17/25,Douglas County Democratic Party,Highlands Ranch,CO,80130,Contributions,Ticket For Annual Dinner
COLORADO CREDIT UNION POLITICAL ACTION COMMITTEE,Political Committee,450,7/17/25,Friends Of Junie Joseph,Boulder,CO,80303,Contributions,
COPIC SMALL DONOR COMMITTEE,Small Donor Committee,4000,7/17/25,Alexis  Hoffkling,Redacted By Sos,CO,99999,Contributions,Misc Campaign Contribution
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,67,7/17/25,Smart Space,Lakewood,CO,80215,Rent & Utilities,Storage Space
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,0.6,7/17/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MAJORITIES MATTER!PAC,Political Committee,50,7/17/25,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
MONICA PAC,Political Committee,1000,7/17/25,Bennet For Governor,Superior,CO,80027,Contributions,
MONICA PAC,Political Committee,200,7/17/25,Citizens To Elect Jerry Ditullio,Denver,CO,80212,Contributions,
NABIP COLORADO POLITICAL ACTION COMMITTEE,Political Committee,0.91,7/17/25,Quickbooks Payments,Woodland Hills,CA,91367,Bank Fees,
THE BRIGHT PAC,Political Committee,50,7/17/25,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
BUCKLE UP PAC,Political Committee,50,7/18/25,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
BUILDING BRIDGES FOR COLORADO,Political Committee,2,7/18/25,1St Bank,Lakewood,CO,80215,Bank Fees,
COLORADO DEMOCRATIC PARTY,Political Party Committee,125,7/18/25,Adams County Democratic Central Committee,Denver,CO,80221,Other,Unlimited Transfer To Affiliated Committee
COLORADO DEMOCRATIC PARTY,Political Party Committee,195,7/18/25,Arapahoe County Democratic Party,Aurora,CO,80014,Other,Unlimited Transfer To Affiliated Commitee
COLORADO DEMOCRATIC PARTY,Political Party Committee,235,7/18/25,Angela  Hicks,Parker,CO,80138,Other,Unlimited Transfer To Affiliated Committee
COLORADO DEMOCRATIC PARTY,Political Party Committee,1209.83,7/18/25,Paychex,Norristown,PA,19403,Employee Services,Payroll Taxes
COLORADO DEMOCRATIC PARTY,Political Party Committee,2678.04,7/18/25,Chris P Rork,Denver,CO,80222,Employee Services,Salary
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,725,7/18/25,The Coleman Leadership Fund,Denver,CO,80249,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,725,7/18/25,Chris Kolker Leadership Fund,Centennial,CO,80122,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,725,7/18/25,Rural Liberty Political Action Committee,Denver,CO,80205,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Bridges For Colorado Treasurer,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Cathy Kipp For Colorado,Fort Collins,CO,80525,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Janice Marchman For Colorado,Loveland,CO,80538,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Committee To Elect Marc Snyder,Manitou Springs,CO,80829,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Frizell For 45 Committee,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Carson For State Senate,Highlands Ranch,CO,80130-9998,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Committee To Elect Richardson For House District 56,Elizabeth,CO,80107,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Camacho For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Friends Of Matthew Martinez,Monte Vista,CO,81144,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Elect Jarvis Caldwell,Colorado Springs,CO,80908,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Pelton For State Senate,Sterling,CO,80751,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Citizens To Elect Janice Rich,Grand Junction,CO,81506,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Woog For House District 19,Frederick,CO,80530,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Matt Ball For Colorado,Denver,CO,80203,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,To Elect Michael Carter To Colorado State House District 36,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,450,7/18/25,Meghan Lukens For Colorado,Redacted By Sos,CO,99999,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,2000,7/18/25,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,4000,7/18/25,All Together Colorado,Denver,CO,80206,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,4000,7/18/25,Senate Majority Fund,Denver,CO,80205,Contributions,Contribution
COLORADO INDEPENDENTS PAC (COINPAC),Political Committee,1000,7/18/25,Colorado Way Forward,Denver,CO,80206,Contributions,Contribution
GREEN PARTY OF COLORADO,Political Party Committee,0.95,7/18/25,Paypal,San Jose,CA,95131,Bank Fees,
HARTSOOK LEADERSHIP PAC,Political Committee,50,7/18/25,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,2.6,7/18/25,Anedot,New Orleans,LA,70112,Bank Fees,Credit Cards Fees
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,35.87,7/18/25,Stripe.Com,South San Francisco,CA,94080,Bank Fees,Credit Card Fees
MANNY RUTINEL LEADERSHIP FUND,Political Committee,25.21,7/18/25,Ny Times,New York,NY,10018,Other,Research
MANNY RUTINEL LEADERSHIP FUND,Political Committee,63.08,7/18/25,Adobe,San Jose,CA,95110,Office Equipment & Supplies,Software
ROSE PAC,Political Committee,50,7/18/25,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
WEISSMAN LEADERSHIP FUND,Political Committee,375,7/18/25,Colorado Democratic Party,Denver,CO,80203,Contributions,
WILLFORD LEADERSHIP FUND,Political Committee,4,7/18/25,Denver Public Works,Denver,CO,80202,Travel & Lodging,
AGRICULTURE PAC,Political Committee,50,7/19/25,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
COLORADO STRONG POLITICAL COMMITTEE,Political Committee,50,7/19/25,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,22.65,7/19/25,Wall Mart,Bentonville,AR,72716,"Food, Beverages and Meals",
LIBERTARIAN PARTY OF COLORADO (LPCO),Political Party Committee,304.85,7/19/25,Wall Mart,Bentonville,AR,72716,"Food, Beverages and Meals",
CHRIS KOLKER GRASSROOTS FUND,Small Donor Committee,0.99,7/20/25,Actblue,Somerville,MA,02144,Fundraising Expenses,Act Blue Expense
CHRIS KOLKER LEADERSHIP FUND,Political Committee,3.95,7/20/25,Actblue,Somervile,MA,02144,Fundraising Expenses,
